,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000006565,350.05822277083183,0.44362602677342217,0.6874497260697929,0.6453214103519525,0.518718920744642,0.9987769492299902
ENSRNOG00000006566,704.9681045009385,0.40335738405315563,0.5257449727130856,0.7672111099258757,0.4429560084486974,0.9987769492299902
ENSRNOG00000006567,10.367433091246843,3.285791141953608,1.0002352667193148,3.285018286478459,0.0010197575296042286,0.06283238412453472
ENSRNOG00000006568,43.55971602012415,-0.09488721356723101,0.5872868532063854,-0.16156876839517056,0.8716454533277382,0.9987769492299902
ENSRNOG00000006569,10.081224934060838,-0.24224467664783167,0.7649640040329148,-0.31667460870146824,0.7514905172564346,0.9987769492299902
ENSRNOG00000006570,29.307285667601928,-0.40806903791079496,0.5627074904004074,-0.7251885657687339,0.4683363565700914,0.9987769492299902
ENSRNOG00000006571,1128.3859955899077,-0.1969219397319848,0.5090940431022493,-0.3868085718151566,0.6988979308760008,0.9987769492299902
ENSRNOG00000006572,1286.9780899537257,-0.6370776972243508,0.5487070817420124,-1.1610524420457324,0.24562057345848543,0.9778070619711718
ENSRNOG00000006574,24.177205315285303,-0.2222025124686728,0.7204633717880182,-0.3084161126987194,0.7577657229911507,0.9987769492299902
ENSRNOG00000006575,82.82659688694872,-0.3511986337424099,0.678465423578237,-0.5176367454220185,0.6047117391132695,0.9987769492299902
ENSRNOG00000006576,377.32687354415435,0.012861978161486943,1.0061105694842751,0.012783861487589677,0.989800232112139,0.9987769492299902
ENSRNOG00000006579,320.3204203944404,0.39817032418383796,1.0048388564203559,0.39625291323056755,0.6919184599902497,0.9987769492299902
ENSRNOG00000006581,39.219730764975886,0.35575416075845256,0.9466561799486402,0.3758008116291531,0.7070649843685817,0.9987769492299902
ENSRNOG00000006582,106.57401157247682,-0.6860487830640815,0.5277753772520526,-1.2998878171166395,0.1936394212204986,0.9386369697578639
ENSRNOG00000006583,208.45884168588384,0.10065928847817253,0.5843528590301205,0.17225771539005008,0.8632349256113104,0.9987769492299902
ENSRNOG00000006584,107.41432571342887,0.7910057076104112,1.0598170668631326,0.7463606053747044,0.455449610000475,0.9987769492299902
ENSRNOG00000006585,33.43449897183586,0.9800260031108655,0.6916911822930495,1.4168548453400076,0.15652537067609237,0.9072929986560891
ENSRNOG00000006586,379.59632309726044,-0.12244444501813892,0.6816647725507541,-0.17962560183352028,0.8574465042307722,0.9987769492299902
ENSRNOG00000006587,138.90956361831334,-0.5122348388597002,0.669792390968708,-0.7647665840438478,0.44441054929089596,0.9987769492299902
ENSRNOG00000006588,35.55282953394001,0.19863977455906714,0.6746710644921375,0.29442462410714826,0.7684334530209508,0.9987769492299902
ENSRNOG00000006589,96.31868728855487,0.21932886763342932,0.6415562182025851,0.3418700675178734,0.7324486765369657,0.9987769492299902
ENSRNOG00000006590,199.02970900292937,-1.0650000964856092,0.5146331857139682,-2.0694353299585573,0.03850525404714283,0.5286014164379733
ENSRNOG00000006591,1747.320688476845,0.3337443636456984,0.8816301276748412,0.37855371903623114,0.7050192954262049,0.9987769492299902
ENSRNOG00000006592,320.53424800830135,0.35471007949399647,0.9025504814058438,0.3930085760316562,0.6943131472480482,0.9987769492299902
ENSRNOG00000006593,669.605598049625,-0.23203018085209579,0.6332718432305948,-0.36639901699783306,0.7140673531389453,0.9987769492299902
ENSRNOG00000006594,29.92254758077163,0.06565561702598105,0.5839938568432401,0.11242518436902806,0.9104862876700488,0.9987769492299902
ENSRNOG00000006595,28.793752626255255,0.4403025630515722,0.7274480773127905,0.6052700897609898,0.5449995516930609,0.9987769492299902
ENSRNOG00000006596,79.42251567487624,-0.02230214745674638,0.5703896584554548,-0.03909984538839267,0.9688107842385393,0.9987769492299902
ENSRNOG00000006597,23.89421494817069,-2.2531320745081005,1.0154619735345438,-2.218824666240891,0.02649865522337435,0.4512345984772725
ENSRNOG00000006598,21.25745291283064,1.258523313601779,0.7416976555993484,1.696814468942599,0.0897317423804646,0.7629683081292823
ENSRNOG00000006599,776.5107934081669,0.006467075941050627,0.560355718742834,0.011541018900564812,0.9907918036182252,0.9987769492299902
ENSRNOG00000006600,404.10067997010054,0.22888338588648635,0.6944562827631997,0.3295864571572067,0.7417124569638159,0.9987769492299902
ENSRNOG00000006601,59.04462172141053,-0.23795675089952348,1.1285838533401982,-0.21084543270334583,0.8330078851940772,0.9987769492299902
ENSRNOG00000006602,224.64421998444516,-0.4351638996231246,0.6879789091854125,-0.6325250582730385,0.527043839665598,0.9987769492299902
ENSRNOG00000006603,64.8266671024653,2.855915578004931,1.3199588344053648,2.1636398829752195,0.030491998121281175,0.47931819186324803
ENSRNOG00000006604,283.8762027004294,0.30915735404926104,0.48176383026115566,0.641719727862659,0.5210551777157542,0.9987769492299902
ENSRNOG00000006606,71.52966264752146,0.13754647552768456,0.6100813265915057,0.22545596715137955,0.8216245766654368,0.9987769492299902
ENSRNOG00000006607,60.4944332988126,-2.503729777801139,1.1559808269064873,-2.1658921320532225,0.03031943068776958,0.47883538910503964
ENSRNOG00000006608,326.78112051996374,-0.058012164577302086,0.6474127619226133,-0.08960614925943707,0.928600197665445,0.9987769492299902
ENSRNOG00000006609,32.632691209185914,0.4757811782775133,1.0829537233465778,0.4393365736877835,0.6604176770426251,0.9987769492299902
ENSRNOG00000006611,14.737175547887487,-0.6496010632748591,0.8407819920728609,-0.7726153383391753,0.4397500642393085,0.9987769492299902
ENSRNOG00000006612,101.38305083535478,-0.3915891432666457,0.731371378856379,-0.5354176477058216,0.5923610895531936,0.9987769492299902
ENSRNOG00000006613,146.37432046097595,-1.0551495705699248,0.5834060595742615,-1.8086023503765396,0.07051280309038224,0.7064955009553964
ENSRNOG00000006614,2009.160358411846,-0.633738000021037,0.5441459446682738,-1.1646471065908264,0.24416186749915025,0.9778070619711718
ENSRNOG00000006615,256.29157817276104,-0.5518464735232674,1.2264013237436282,-0.4499721770021732,0.6527305025832151,0.9987769492299902
ENSRNOG00000006616,106.75040199179627,-1.2982561784445128,1.2281364123316485,-1.057094444402752,0.2904684864602324,0.9987769492299902
ENSRNOG00000006617,88.71787076390291,0.06351729980863496,0.612845422335451,0.10364326385368303,0.9174524529330256,0.9987769492299902
ENSRNOG00000006618,633.0070903437728,0.04843871059344592,0.6215546235417154,0.07793154255282436,0.9378825083744298,0.9987769492299902
ENSRNOG00000006619,34.615393137852315,-0.8339139581211551,0.7391420911565852,-1.128218739128053,0.25922755183360124,0.9819579875605701
ENSRNOG00000006620,57.885655241837775,0.7905550262783083,0.5899982858328877,1.3399276663360116,0.18026886247409846,0.9289155866235027
ENSRNOG00000006622,926.2732381084458,-1.0322592263802635,1.0202282481012523,-1.0117924379190657,0.311637306424828,0.9987769492299902
ENSRNOG00000006623,127.79878184437632,-0.5449780884877905,0.6245125204775371,-0.8726455765387534,0.38285629034263113,0.9987769492299902
ENSRNOG00000006624,21.789564249179957,-1.1241852107187922,0.8477888404551118,-1.3260202978318334,0.1848329741339012,0.9324754933463785
ENSRNOG00000006625,83.97729881608872,0.47077230776831946,0.5750013190674717,0.8187325700953361,0.41293900977603126,0.9987769492299902
ENSRNOG00000006626,362.3187515222425,-0.049352227232298394,0.7401017170790902,-0.06668303301210207,0.946834041938607,0.9987769492299902
ENSRNOG00000006627,56.81281538673171,0.16019711201095416,0.5646033378847531,0.28373390885558947,0.7766143066704057,0.9987769492299902
ENSRNOG00000006628,35.878069950991154,0.017082172399377076,0.8537006278447498,0.020009558201336555,0.9840357477507652,0.9987769492299902
ENSRNOG00000006629,24.009784009416588,-0.24207351504476812,0.8065708961335224,-0.30012676654364984,0.764080463030661,0.9987769492299902
ENSRNOG00000006630,124.73766112193,0.6577781977736739,0.8750814929190263,0.7516765045270359,0.45224562322165407,0.9987769492299902
ENSRNOG00000006631,62.78213696445772,-0.8298209829013946,0.9487771018728962,-0.8746216379625089,0.3817798103493145,0.9987769492299902
ENSRNOG00000006632,22.39533475234987,-0.012335232818531815,0.7221805971093576,-0.017080537566234184,0.9863723654207481,0.9987769492299902
ENSRNOG00000006634,102.97968807151842,0.4032559259160448,0.55625760200672,0.724944566081046,0.46848603883731543,0.9987769492299902
ENSRNOG00000006635,53.66889506248424,1.185215789492857,0.7267862087296904,1.6307626304087837,0.10294041545686344,0.8048549841875469
ENSRNOG00000006636,50.4571829260953,-0.33396178513820357,0.8717417241474955,-0.38309716730009186,0.7016477198803526,0.9987769492299902
ENSRNOG00000006637,127.84560033571786,-0.39657192688179066,0.8709660798086939,-0.45532419238289623,0.6488760241353253,0.9987769492299902
ENSRNOG00000006638,321.9128028417262,0.18943561683309232,0.4773975266067142,0.3968089616625761,0.6915083416951535,0.9987769492299902
ENSRNOG00000006639,363.72038673429824,-1.8157061761759234,0.8286615302339171,-2.1911312519399573,0.028442295763744754,0.46705108032905446
ENSRNOG00000006640,278.6154561114106,0.07706029942343788,0.7013695855404658,0.10987117350413231,0.9125115443169813,0.9987769492299902
ENSRNOG00000006641,60.07386635590995,-0.04737967557661767,0.9479545781820199,-0.049980955487848436,0.9601375646704072,0.9987769492299902
ENSRNOG00000006642,31.20479387303504,0.12209916090417416,0.5965726597778144,0.20466771130552378,0.837831749001997,0.9987769492299902
ENSRNOG00000006643,14.39042192634862,0.6402352600821628,0.8894885412592587,0.7197790981947612,0.4716610161724668,0.9987769492299902
ENSRNOG00000006644,44.555647203823376,0.9634104413281934,0.7906830768780909,1.2184533468606586,0.22305174321453514,0.9667943155909628
ENSRNOG00000006645,88.4859889205026,-0.37603905625135536,0.8111837081307186,-0.46356830454336284,0.6429570671191328,0.9987769492299902
ENSRNOG00000006646,17.274884361905897,0.36539920533619025,0.7128316393547464,0.5126023946789859,0.6082294777658532,0.9987769492299902
ENSRNOG00000006647,94.9270641646847,2.1933081234594773,0.8056962336276956,2.722251925622112,0.006483869341856464,0.19760403030363863
ENSRNOG00000006648,15.380559686769779,-1.0128809741328266,0.7038273170171693,-1.4391043792182312,0.15012095147140717,0.895132833762266
ENSRNOG00000006650,176.34678454945455,-0.6330976007574484,0.7543367655779982,-0.8392771367472028,0.40131381003877087,0.9987769492299902
ENSRNOG00000006651,54.45988915436347,-0.30014600747386144,0.5686395087690613,-0.5278317859474625,0.5976160933527351,0.9987769492299902
ENSRNOG00000006652,24.96928085957498,0.06309964987178399,0.5574124035537675,0.11320101502853884,0.9098711909652919,0.9987769492299902
ENSRNOG00000006653,10.068398141232917,0.2153963203152693,1.079909319600535,0.19945778446929757,0.8419046629386562,0.9987769492299902
ENSRNOG00000006654,220.9032831480209,-0.1499483211605115,0.4714634019488531,-0.31804869803399644,0.7504479975524927,0.9987769492299902
ENSRNOG00000006655,884.3307265085386,-0.29731083296711,0.6702875582628294,-0.4435571409644607,0.6573627982076315,0.9987769492299902
ENSRNOG00000006656,32.51913037054008,-0.4551994387547455,0.6388059471582846,-0.7125785863135605,0.47610656639612625,0.9987769492299902
ENSRNOG00000006657,55.52579950765866,0.13048134242527315,0.6219080507294482,0.2098080934508389,0.8338174559964557,0.9987769492299902
ENSRNOG00000006658,700.0857391108802,-0.3799227504731303,0.7752638903411956,-0.49005603795879793,0.6240942455331361,0.9987769492299902
ENSRNOG00000006660,3883.4968836427893,1.217650276853116,1.7840092777191905,0.6825358433168298,,
ENSRNOG00000006661,3317.893426883033,-0.010883206199600494,0.8946339551370107,-0.012164982266891224,0.9902939878609998,0.9987769492299902
ENSRNOG00000006663,90.18670281847797,0.6013691087459412,0.5002459780702122,1.2021468139850506,0.2293066514439247,0.9757688654023434
ENSRNOG00000006664,26.89784211636361,-0.4257861026126616,0.7624155348579014,-0.5584698673434288,0.5765235751712292,0.9987769492299902
ENSRNOG00000006665,65.04901600023715,-1.1154617815773495,0.6284763405829483,-1.774866784233586,0.07591988591229376,0.721340417315726
ENSRNOG00000006666,44.50400174104746,3.4643365292678823,0.7835737272389485,4.421200467599959,9.815405737322268e-06,0.0021833455067223296
ENSRNOG00000006667,342.91332106273785,-0.34158735466338097,0.7484371523571333,-0.45640085288067717,0.6481017525579267,0.9987769492299902
ENSRNOG00000006668,75.81635639585892,0.30531668322054384,0.6117034646139575,0.4991253129704397,0.617691106021419,0.9987769492299902
ENSRNOG00000006669,20.812129475258796,-0.41388699011652524,0.6010922199110241,-0.6885582218611819,0.4911013195578817,0.9987769492299902
ENSRNOG00000006670,59.07953635456487,0.04428373247240313,0.5814908671099072,0.07615550815526927,0.9392953791939553,0.9987769492299902
ENSRNOG00000006671,183.91574291060894,-0.2964715733286783,0.5792591740182497,-0.5118116149496459,0.6087828606166705,0.9987769492299902
ENSRNOG00000006672,10.568125316456738,-0.5422287648668754,0.696890103115756,-0.7780692571792905,0.43652818527970083,0.9987769492299902
ENSRNOG00000006674,3033.064652321697,-0.4193876727684001,0.5279528811659544,-0.7943657241574398,0.42698255215973135,0.9987769492299902
ENSRNOG00000006675,23.959991433696953,0.5711816580540535,0.8678008970335888,0.6581943623318767,0.5104132469675678,0.9987769492299902
ENSRNOG00000006676,67.8456934963388,2.074356255236259,0.6080961445841324,3.411230730059766,0.0006467034172823952,0.04835627092097862
ENSRNOG00000006677,16.00787518435212,-0.7202476211048215,1.127859915135177,-0.6385967010969603,0.5230853279280003,0.9987769492299902
ENSRNOG00000006678,199.08005012825254,-0.434666530748104,0.5360296254883334,-0.8109002004359636,0.41742298518121346,0.9987769492299902
ENSRNOG00000006679,2632.74841191303,1.0161806424988649,0.698307427082367,1.4552052621645737,0.1456124445408266,0.885140214059198
ENSRNOG00000006680,82.89355899577674,-1.0017408476223253,0.7540913956471487,-1.3284077412959314,0.18404344345352175,0.932276452661208
ENSRNOG00000006682,7.675863418551921,1.128461199025382,1.130208394734039,0.9984540942035135,0.3180592140215339,0.9987769492299902
ENSRNOG00000006683,36.32105033462818,0.48966058902201254,0.7807373230981465,0.6271771241560811,0.530543136590953,0.9987769492299902
ENSRNOG00000006684,77.40274499522566,0.2507836703023971,0.5550393058615721,0.45183046975945707,0.6513911173536209,0.9987769492299902
ENSRNOG00000006686,515.2320752143808,-1.471710169833918,1.1598834058857568,-1.2688431978298986,,
ENSRNOG00000006687,13.155170964670944,-1.6418440068608815,0.7605759455019185,-2.158685160332539,0.030874600834853744,0.4798702342852939
ENSRNOG00000006688,1398.0588440798574,1.016848548597889,0.6726106303090323,1.5117937522496425,0.1305863393155833,0.8621931044577152
ENSRNOG00000006689,3033.967152862871,-0.1359630630784739,0.763826007313393,-0.1780026626177565,0.8587208846696655,0.9987769492299902
ENSRNOG00000006690,56.30794443936541,-1.3979250579040412,0.6717148752975617,-2.081128629591204,0.0374221339708174,0.5202628032129318
ENSRNOG00000006691,149.78576603952328,0.4061262652189178,0.8317201326920295,0.48829678308304075,0.6253396397530657,0.9987769492299902
ENSRNOG00000006692,9.920789293291362,0.17426995503395767,0.7535455131134284,0.23126666140433305,0.8171076450126983,0.9987769492299902
ENSRNOG00000006693,271.7265698176815,-0.1618836352747598,0.7521709909634272,-0.21522185409917124,0.829594353043668,0.9987769492299902
ENSRNOG00000006694,28.173681609165502,-0.2082965379365308,0.5923016620111248,-0.3516730600236245,0.7250834665364263,0.9987769492299902
ENSRNOG00000006695,10.562880815587185,-0.1864997890957155,0.8833356925729753,-0.21113127281484567,0.8327848380393247,0.9987769492299902
ENSRNOG00000006696,47.42685296790926,-0.16579877871828883,0.8430071835445627,-0.1966754043793085,0.8440815586109807,0.9987769492299902
ENSRNOG00000006697,42.33110548014862,2.2402493798890926,0.744895341753093,3.0074686393080676,0.0026343330389656176,0.11448008875292968
ENSRNOG00000006698,45.254305278147996,0.2847725646785754,0.6248638672302591,0.4557353683144527,0.6485802854834068,0.9987769492299902
ENSRNOG00000006699,606.5792288729295,0.14508646804158973,0.6060735127092051,0.23938757427797774,0.8108050642387745,0.9987769492299902
ENSRNOG00000006700,22.089917718061702,-0.13633994719032733,0.662517524000846,-0.20579070326621768,0.8369544034952109,0.9987769492299902
ENSRNOG00000006701,2900.018222835099,0.4041251587340228,0.8395648709115546,0.48135072432847903,0.6302672517391332,0.9987769492299902
ENSRNOG00000006703,1802.6574380786853,0.4151584892076793,0.7427061458500165,0.5589808183592401,0.5761748112110088,0.9987769492299902
ENSRNOG00000006704,12.168161981161306,-0.3164459243477189,0.721634872380215,-0.4385125171459146,0.6610147984126208,0.9987769492299902
ENSRNOG00000006705,87.65230485671391,-2.825622185643249,0.6694915963042225,-4.220549146907085,2.4370791613011902e-05,0.0045691752732738315
ENSRNOG00000006706,31.54425111920067,0.21052884125827742,0.6197847489906605,0.3396805771699456,0.734097090118303,0.9987769492299902
ENSRNOG00000006707,51.7265866958841,-0.28936182076054534,0.614322663104229,-0.47102579497616676,0.6376223144466127,0.9987769492299902
ENSRNOG00000006708,305.55222013258975,-1.1325129792099848,0.7351402028883667,-1.5405401238571093,0.1234287502399726,0.8513619491648043
ENSRNOG00000006709,1495.5296299509052,1.1762545860895315,0.49326424536532465,2.384633788363002,0.01709613038156284,0.3522285951768143
ENSRNOG00000006710,684.7255430033259,-0.3396414368314298,0.9081275361508131,-0.3740019141705944,0.7084028920605019,0.9987769492299902
ENSRNOG00000006711,43.452854315116674,-1.0185374451747093,0.6450410673692395,-1.579027284772351,0.11432979883345007,0.8342111150500792
ENSRNOG00000006712,96.26702860434546,-0.6402413302461285,0.5156441656355775,-1.241634004443692,0.2143716296101833,0.9606383361957499
ENSRNOG00000006713,19.703552276218243,-0.3165098321364664,0.5949364286027489,-0.5320061386723496,0.5947217438695558,0.9987769492299902
ENSRNOG00000006714,15.530498368881476,-0.34026866477767137,0.6228964964209249,-0.5462683876579929,0.5848814629774644,0.9987769492299902
ENSRNOG00000006716,53.668881498242065,-0.4897363589880739,0.7159791683472339,-0.6840092290933285,0.49396933800295706,0.9987769492299902
ENSRNOG00000006717,139.1636538014694,1.5370745748536254,0.7441806628306811,2.065458902152832,0.03887960029844825,0.5304115117638616
ENSRNOG00000006719,116.31510149186585,-0.15239854518989407,0.7286100163760557,-0.20916339573245307,0.8343206863605078,0.9987769492299902
ENSRNOG00000006720,1555.3080471070764,-0.9906558533005956,0.728147708583169,-1.3605149636853426,0.1736670209103085,0.9244207106727487
ENSRNOG00000006721,900.7744848993265,-0.26841982906609524,0.9210211504832232,-0.29143720415678404,0.7707169640173407,0.9987769492299902
ENSRNOG00000006724,190.95150020124814,-0.3995336006725522,0.5864285531371256,-0.6812997057104901,0.49568186947532855,0.9987769492299902
ENSRNOG00000006726,421.9585717740679,0.3214767350291743,0.5611958440873672,0.5728423302064344,0.5667514549308075,0.9987769492299902
ENSRNOG00000006727,63.24921063505604,-0.6417548498199889,0.8182966780106824,-0.7842569413579009,0.4328893595590253,0.9987769492299902
ENSRNOG00000006728,2202.3748851940995,0.006016889971016028,0.46179619564247804,0.013029319054144603,0.9896044016213521,0.9987769492299902
ENSRNOG00000006730,294.6290672405465,0.6217531059643285,0.8471934543629772,0.7338974383741408,0.46301124843277097,0.9987769492299902
ENSRNOG00000006731,93.7243356951224,0.7135946108659622,1.0277318399665736,0.6943393043940057,0.4874694476983893,0.9987769492299902
ENSRNOG00000006732,94.60342317480148,-1.7665170441657374,1.1471611815046712,-1.539903086546818,0.12358397833247126,0.8513619491648043
ENSRNOG00000006734,246.01616289199958,0.19150723314196863,0.594769314930746,0.32198573183666584,0.7474635037366102,0.9987769492299902
ENSRNOG00000006735,266.88398079241364,0.6886866085549932,0.5633028218594863,1.222586825114083,0.2214857917552826,0.9660284250569389
ENSRNOG00000006736,2174.6937606447614,-0.05747730797003304,0.4832368739664042,-0.11894230566111352,0.9053210645725782,0.9987769492299902
ENSRNOG00000006737,550.934849563899,-0.2151110810337086,0.44033258589425744,-0.48851955981601125,0.6251818746168777,0.9987769492299902
ENSRNOG00000006738,28.84433028777848,-1.3121467433041434,0.8398482198169149,-1.562361760545481,0.11820279012113104,0.8423922503044978
ENSRNOG00000006739,10.694287130435143,1.5433654630512204,0.9378850704195746,1.6455805852211471,0.09985013901510417,0.7962805260247152
ENSRNOG00000006741,839.4052091489662,-1.4529164915814081,0.8857492540029376,-1.6403248267105959,0.10093764625441093,0.8013948393483903
ENSRNOG00000006742,26.90492152898464,-0.3915649872719695,0.5510614979086834,-0.7105649528373617,0.4773538675772253,0.9987769492299902
ENSRNOG00000006743,1570.3352026905286,-0.04550890131417651,0.6192453829481348,-0.0734909012926595,0.9414154842139824,0.9987769492299902
ENSRNOG00000006744,173.1968936143819,0.12329983069822406,0.6953757538018489,0.17731396302517474,0.8592617836648128,0.9987769492299902
ENSRNOG00000006745,145.6665037361862,-0.6597029540352246,0.5495111655067154,-1.2005269327455779,0.22993475915783845,0.9760081651093749
ENSRNOG00000006746,35.84787296708617,-0.37490869553061296,0.8092384732307357,-0.463285802556889,0.6431595209591623,0.9987769492299902
ENSRNOG00000006747,320.0704140171708,-0.3469383782461668,0.5021698947098637,-0.6908784893340046,0.48964190510768235,0.9987769492299902
ENSRNOG00000006748,66.22611989745039,0.28199401257251616,0.600959119596491,0.4692399256073503,0.638898150164242,0.9987769492299902
ENSRNOG00000006749,29.148835279701945,-0.2960830964963576,0.7281019586037093,-0.4066505974852204,0.6842646296065563,0.9987769492299902
ENSRNOG00000006750,89.47368088844327,0.507862872140019,1.3390512906366638,0.3792706640076133,0.7044868818991954,0.9987769492299902
ENSRNOG00000006751,57.24393121654726,-1.712654668304165,0.6422489923942513,-2.666652168529731,0.007661091582699023,0.2166900127830646
ENSRNOG00000006752,14.112520866103688,-1.3443552282539042,1.0464022151507406,-1.2847404265674665,0.1988830062725011,0.9505246082739639
ENSRNOG00000006753,281.4453637001328,0.46431499723190944,0.5145575735614635,0.9023577167821968,0.3668668748046974,0.9987769492299902
ENSRNOG00000006754,76.50110791409391,-0.2544538743427998,0.5695941247347415,-0.4467284041268831,0.6550711707396772,0.9987769492299902
ENSRNOG00000006755,182.4495697273214,-0.09759001456914532,0.9444722255247572,-0.10332756425412451,0.9177029995890872,0.9987769492299902
ENSRNOG00000006756,40.66912073327985,-0.07879888317784889,0.6882176660712596,-0.11449703642116313,0.9088437955440498,0.9987769492299902
ENSRNOG00000006757,11.038239690279156,0.45313364259806205,0.7486236739595258,0.6052889567349705,0.5449870177553542,0.9987769492299902
ENSRNOG00000006758,1336.6122263378793,-0.45753300892468396,0.7102699692590927,-0.6441677513156758,0.5194666603293773,0.9987769492299902
ENSRNOG00000006759,1247.6210736199923,0.20627165846478945,0.6747837297635891,0.30568558393821504,0.7598440505870548,0.9987769492299902
ENSRNOG00000006760,466.1195111067288,0.34471020566952426,0.5264684822330398,0.6547594344250588,0.5126226521833666,0.9987769492299902
ENSRNOG00000006761,40.47546245042081,0.2981431600144049,0.5747350211536998,0.5187488999990367,0.6039358565426876,0.9987769492299902
ENSRNOG00000006762,52.438117073445746,0.7064876856891739,0.5462361384365918,1.293374121513171,0.1958816960346358,0.9440879099370401
ENSRNOG00000006763,1069.7207785031376,1.407379729478991,0.5783582032351102,2.433404975682298,0.014957560934222966,0.3277179126890521
ENSRNOG00000006764,41.01638875542263,-0.2806064267628451,1.017882284053597,-0.27567669774677955,0.7827963948408355,0.9987769492299902
ENSRNOG00000006765,28.654832703540293,-0.48471881022828617,0.7268732167455824,-0.6668546853308337,0.5048649582482422,0.9987769492299902
ENSRNOG00000006766,2429.4128659656567,0.2388176524262079,0.9174255198216693,0.26031285076158517,0.7946224607433221,0.9987769492299902
ENSRNOG00000006767,78.0554073317923,-0.6540660716912489,0.6822698890780406,-0.9586617878961302,0.3377291545457465,0.9987769492299902
ENSRNOG00000006768,3406.1530806819487,-1.105252218526611,1.2369630639913263,-0.8935207935476084,0.3715783418295231,0.9987769492299902
ENSRNOG00000006770,293.64897370039284,1.8361714008108545,1.0007022015907114,1.8348829430894478,0.06652303548887052,0.6879813378691385
ENSRNOG00000006771,3402.7970196192837,0.5295432090390872,0.5958276089783402,0.8887523858571943,0.374136170372645,0.9987769492299902
ENSRNOG00000006772,88.29746721398391,0.26063054864760515,0.49258509895684627,0.5291076591629462,0.5967307685621404,0.9987769492299902
ENSRNOG00000006773,38.1972811127299,0.14216918674571044,1.240995433421362,0.11456060426729946,0.9087934072946807,0.9987769492299902
ENSRNOG00000006774,13.738985932273195,1.0383840391095507,0.7791609590168757,1.3326951602140793,0.18263186216540905,0.9314505440342309
ENSRNOG00000006775,368.1791297483193,-1.0367680931809704,0.7122333588108736,-1.4556578688085204,0.14548722211675943,0.885140214059198
ENSRNOG00000006776,24.611825468106687,0.7545517031963321,0.6592182382163378,1.144615939689321,0.2523682864411132,0.9794434835875686
ENSRNOG00000006777,96.31036905862828,-1.2483643008991347,0.7070643195884239,-1.765559746567041,0.07746973830815328,0.726223461111574
ENSRNOG00000006778,9.768000804332226,-0.24822765344476644,0.6550439398195328,-0.37894809547151015,0.7047264079808708,0.9987769492299902
ENSRNOG00000006779,1093.5283022574793,0.09362228944558915,0.5896846035874043,0.15876671847294085,0.8738526709767147,0.9987769492299902
ENSRNOG00000006780,551.6728384671827,0.23681962142002325,0.7240520783985914,0.32707539759267673,0.7436108592214108,0.9987769492299902
ENSRNOG00000006781,72.53159447176502,-0.5737356048554668,0.6763165071820129,-0.8483241186083618,0.39625748915065206,0.9987769492299902
ENSRNOG00000006782,11.848664598913755,-0.5645252852187831,0.7263176411169234,-0.7772429764347486,0.4370154310795882,0.9987769492299902
ENSRNOG00000006783,850.3310631021209,-1.3090248565425642,1.0737953711948864,-1.2190636052806987,0.22282005210728417,0.9667943155909628
ENSRNOG00000006784,46.08800484578399,0.3522518408324994,0.7160406928861289,0.4919438857764995,0.6227590129278778,0.9987769492299902
ENSRNOG00000006785,19.068616347989806,-0.27585509733121677,1.0752010250829525,-0.25656141586168446,0.7975173638201699,0.9987769492299902
ENSRNOG00000006787,25.918775929846813,0.45677087331583116,0.757909503020656,0.6026720492293159,0.5467268792710543,0.9987769492299902
ENSRNOG00000006789,65.5475530372456,-0.08317984451646601,1.3504678820991456,-0.061593352658763416,0.9508866707029596,0.9987769492299902
ENSRNOG00000006790,244.29675053664062,1.094481143463296,0.7687325013519201,1.4237477165834709,0.15451951544051523,0.9019295324735737
ENSRNOG00000006791,28.11030424222329,0.9007490694301589,1.49293397401051,0.6033415309120815,0.5462815099618894,0.9987769492299902
ENSRNOG00000006792,86.0591695757679,1.2958110784304122,0.7530726685729888,1.7206985892687732,0.08530553251711624,0.7500207739766338
ENSRNOG00000006793,22.91241881199399,-0.5617929094782458,0.703134360337409,-0.7989837236921,0.4242998498124091,0.9987769492299902
ENSRNOG00000006794,90.7309474986093,0.31103745986429904,0.47475807228730216,0.6551493866460752,0.5123715775534703,0.9987769492299902
ENSRNOG00000006795,3371.9733719737997,-0.35296182842205504,0.6415292581062879,-0.55018820102446,0.5821902954883491,0.9987769492299902
ENSRNOG00000006796,53.48155824602694,0.28529485824594325,0.6982386744998418,0.4085921743740477,0.6828389745577819,0.9987769492299902
ENSRNOG00000006797,88.32709725293206,-0.07566417814737705,0.8509908339870754,-0.08891303540001022,0.929151023833607,0.9987769492299902
ENSRNOG00000006799,1177.2631915222203,0.46473438516278354,0.5431606343176025,0.8556113160642626,0.39221280857215435,0.9987769492299902
ENSRNOG00000006800,36.339534155261795,0.25738368305398046,0.6558891312578479,0.392419497118936,0.6947482823795574,0.9987769492299902
ENSRNOG00000006801,595.6085448211531,-0.203664607246443,0.7522967568370338,-0.27072376079717947,0.7866035005445939,0.9987769492299902
ENSRNOG00000006802,58.2576016506268,0.06930334167602663,0.7363381086953873,0.09411891202917008,0.9250146974401033,0.9987769492299902
ENSRNOG00000006803,333.9901857171988,0.705913415253414,1.021097043931852,0.6913284290151431,0.48935917007489027,0.9987769492299902
ENSRNOG00000006804,297.51162025482967,-0.42411994463391656,0.5731691447420627,-0.7399559947086454,0.4593266962319805,0.9987769492299902
